run_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	library_layout	library_source	read_count	base_count	first_public	last_updated	study_title	run_alias	fastq_bytes	fastq_md5	fastq_ftp	sra_bytes	sra_md5	sra_ftp	sample_alias	sample_title
SRR8615194	SAMN10988024	SRS4395126	SRX5414046	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	202683	60804900	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2172.bam	11057320;15448367	3ad7604016f2fd25cc2c68d2b77b5349;6dddcc343714df330f29bce31a2b75cf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615194/SRR8615194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615194/SRR8615194_2.fastq.gz	26366383	22dc832f0d4fcf0eb0d2383f38e06e70	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615194	NCIH2172_LUNG	NCIH2172_LUNG
SRR8615195	SAMN10987683	SRS4395125	SRX5414045	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	226158	67847400	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H2291.bam	13860346;17666916	e42dc4752633fb074a2c26dc1e8cc528;520ce927c9ee612ea4a0239d8ec7c31d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615195/SRR8615195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615195/SRR8615195_2.fastq.gz	31758463	0ab6574b92f86bbc140bda487e6d4b93	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615195	NCIH2291_LUNG	NCIH2291_LUNG
SRR8615198	SAMN10988149	SRS4395122	SRX5414042	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	56164	16849200	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	NCI-H23.bam	3044052;4278248	8302beba0093e13391c2534cafd7caf4;1cbf8683a95a5ad046f648f16db03453	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615198/SRR8615198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615198/SRR8615198_2.fastq.gz	7396869	d7963f16c575b85ebd3222ca95fe9722	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8615198	NCIH23_LUNG	NCIH23_LUNG
SRR8615202	SAMN10988453	SRS4395118	SRX5414038	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	170762	51228600	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	DM-3.bam	9853819;13158776	d2f9412e137d64e221295aa5b47b2c0a;7051bd57e69cc75349d084fa4a289912	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615202/SRR8615202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615202/SRR8615202_2.fastq.gz	23063960	40c9de7e7aad248fbc906e765f242e20	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615202	DM3_FIBROBLAST	DM3_FIBROBLAST
SRR8615204	SAMN10988007	SRS4395116	SRX5414036	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	229964	68989200	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	COR-L95.bam	11177053;17558687	942d5dd7a04bce980e6296b22c2d3819;a34d059baf62e814910c08399da64d90	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615204/SRR8615204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615204/SRR8615204_2.fastq.gz	29094246	3610b86049b1ddecf22865c8471e8f33	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615204	CORL95_LUNG	CORL95_LUNG
SRR8615206	SAMN10989588	SRS4395114	SRX5414034	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	118165	35449500	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	EKVX.bam	5499189;8925201	8e46645ec71b1f9eff1a51459e374793;bf5e1479de57e4905e960be9a34d52a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615206/SRR8615206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615206/SRR8615206_2.fastq.gz	14802736	0ee868bf18dbbc2b3e988821f5cf4dc0	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615206	EKVX_LUNG	EKVX_LUNG
SRR8615208	SAMN10987724	SRS4395112	SRX5414032	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	214583	64374900	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	ECC10.bam	10397398;16370655	c4254c59624f74feab0c5eb6a4297527;de894667fc8bd0460937f72f01eed77f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615208/SRR8615208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615208/SRR8615208_2.fastq.gz	27234865	9335a3389c999ddb7695030b3c78199c	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8615208	ECC10_STOMACH	ECC10_STOMACH
SRR8615209	SAMN10987954	SRS4395111	SRX5414031	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	173172	51951600	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	EPLC-272H.bam	9734121;13292875	ed44bc7245a895e06c13badc709fb1b4;ffadb0a536f4c9ea62ec3a57631f360f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615209/SRR8615209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615209/SRR8615209_2.fastq.gz	22946012	ff070fb717e8c01d869ad40c48e49903	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615209	EPLC272H_LUNG	EPLC272H_LUNG
SRR8615210	SAMN10987754	SRS4395110	SRX5414030	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	205062	61518600	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	GSS.bam	10113016;15744414	be80d43b358b4c45cb2a0893d73bfa0b;88a2bf61d2e84f69e35f512ffa809f29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615210/SRR8615210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615210/SRR8615210_2.fastq.gz	26329783	b0008a0ca609381ffed4fb8297762b29	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615210	GSS_STOMACH	GSS_STOMACH
SRR8615215	SAMN10987681	SRS4395105	SRX5414025	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	44337	13301100	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	Hs_706.T.bam	3857272;3762140	08695c65a098ef0f70e256c31dfc64d2;6169ee92d7fd4e6d47ef9092a99663b6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615215/SRR8615215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615215/SRR8615215_2.fastq.gz	8217586	9d96773331f725a5e0bf028d11a32adf	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615215	HS706T_BONE	HS706T_BONE
SRR8615220	SAMN10987856	SRS4395100	SRX5414020	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	GENOMIC	181100	54330000	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	HSC-4.bam	8798348;13870215	bb10a00ddeeb650ef79e8828a2201f81;65f8730db54bd02b0f9817b51a41a08a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615220/SRR8615220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615220/SRR8615220_2.fastq.gz	23110799	3c0a7c4bf141bdc16fd9d68d73fad309	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615220	HSC4_UPPER_AERODIGESTIVE_TRACT	HSC4_UPPER_AERODIGESTIVE_TRACT
SRR8615223	SAMN10989616	SRS4395555	SRX5414530	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	85885867	17348945134	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41798.OCI-MY5-2.bam	5472046367;5390541803	73165e7695abcf7dfcfbfd28f2d5f052;bb5389e1bc34e7985d907f2f7eeca010	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615223/SRR8615223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615223/SRR8615223_2.fastq.gz	9345724572	566f335d9fca125982396daae6981ed8	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615223	OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8615224	SAMN10989617	SRS4395554	SRX5414529	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	84861782	17142079964	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41800.OCI-MY7-2.bam	5424957032;5346365793	cdaf8bccb51664115431b4f0e1c4353d;b1343072fdb65b1c1607447f9822e75f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615224/SRR8615224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615224/SRR8615224_2.fastq.gz	9255151126	d7d2e4e233e3279d90db44739260259f	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615224	OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8615232	SAMN10988249	SRS4395546	SRX5414521	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	73664574	14880243948	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28031.MEL-JUSO.1.bam	4011749854;4038091916	61f7364695c6a37c3d2cf1e5c03bd33a;6d08c79fc7c882a33a99d87b7cc29911	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615232/SRR8615232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615232/SRR8615232_2.fastq.gz	7050405448	48d6f3d103646978803204975f705771	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615232	MELJUSO_SKIN	MELJUSO_SKIN
SRR8615233	SAMN10988268	SRS4395545	SRX5414520	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	69015721	13941175642	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28062.MEL-HO.1.bam	3728501472;3764651070	d34aeec89526222fcdc558bcd344de77;be2aa7b5b6fd9479fc3d50e836ff0079	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615233/SRR8615233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615233/SRR8615233_2.fastq.gz	6559211166	2c1f99da39f06dca1ecef43b4759f5a3	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615233	MELHO_SKIN	MELHO_SKIN
SRR8615235	SAMN10987796	SRS4395543	SRX5414518	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	61275791	12377709782	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28003.MFE-319.1.bam	3365892624;3376277905	a43a65b7616bbc67db8cba7e27bb7ed1;464c9a11384815a47bb11089b17d5690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615235/SRR8615235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615235/SRR8615235_2.fastq.gz	5894854221	de15d9cbff32551af1457027981c7415	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615235	MFE319_ENDOMETRIUM	MFE319_ENDOMETRIUM
SRR8615236	SAMN10987797	SRS4395542	SRX5414517	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	103884147	20984597694	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G25239.MFE-296.1.bam	5986308196;6080813059	4cd628288419e78c3feddd85947449e0;ba9af0d77db8af0e1a9c872bf12a9d64	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615236/SRR8615236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615236/SRR8615236_2.fastq.gz	10420475748	9920be658e58bd74b77a2d34aebfbca4	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615236	MFE296_ENDOMETRIUM	MFE296_ENDOMETRIUM
SRR8615237	SAMN10987795	SRS4395541	SRX5414516	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	74486288	15046230176	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28083.MFE-280.1.bam	4081590199;4111701261	a0fa9d263846df6c42e13119e9151760;f20f6bc852caeb7a9301187180757ce3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615237/SRR8615237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615237/SRR8615237_2.fastq.gz	7097686538	c97bf7bdaa1c7185a52791e0367ae687	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615237	MFE280_ENDOMETRIUM	MFE280_ENDOMETRIUM
SRR8615245	SAMN10987907	SRS4395533	SRX5414508	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	91111586	18404540372	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27225.SW_1271.1.bam	5337827385;5308883018	c613bd6dc60602088bd61fb2251b269e;6236eed9142e4cc9222b307ea45df1c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615245/SRR8615245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615245/SRR8615245_2.fastq.gz	9213632453	94c7d8153a725a1a7dd652d79563591f	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615245	SW1271_LUNG	SW1271_LUNG
SRR8615248	SAMN10988114	SRS4395530	SRX5414505	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	94742112	19137906624	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27348.CCF-STTG1.1.bam	6297785563;6152301594	1b0d3a7114edcf594bcd1af44fea5ecd;fdd718037ccb5b9881dfd9a3912168fe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615248/SRR8615248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615248/SRR8615248_2.fastq.gz	10697141864	dccc33822d1ffc4842e35e2b57c753ea	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8615248	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM
SRR8615250	SAMN10987887	SRS4395528	SRX5414503	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	89863132	18152352664	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G26189.CFPAC-1.2.bam	5627753755;5652276135	b0b65daa9072f0e1af90a7fe82ce4f80;ddcbf9ddc619dcd0294e04fbeeb50f1e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615250/SRR8615250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615250/SRR8615250_2.fastq.gz	9633220422	e15044359cd06e8c16060e876a6421d3	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615250	CFPAC1_PANCREAS	CFPAC1_PANCREAS
SRR8615257	SAMN10988117	SRS4395207	SRX5414496	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	95896729	19371139258	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28557.NCI-H2023.1.bam	5901841484;5974016757	24957c348a2c2b622a9c14fa74490c74;d735c9dded4ff40974ce34c2d68ab025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615257/SRR8615257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615257/SRR8615257_2.fastq.gz	10216019471	676ba4f24c65a9ba0eac1daf20c02d7f	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615257	NCIH2023_LUNG	NCIH2023_LUNG
SRR8615262	SAMN10989554	SRS4395519	SRX5414491	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	77456009	15646113818	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41747.OCI-M1.5.bam	4529851868;4502226685	7b6dc6f74ab6557054f88abec320cf2c;8f5c0da3b1026c4de978e696a82f81c3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615262/SRR8615262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615262/SRR8615262_2.fastq.gz	7839597714	7607f46c7422925abebae31846257cb9	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615262	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8615264	SAMN10988576	SRS4395517	SRX5414489	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	81110780	16384377560	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G26176.CAL-51.2.bam	5124347842;5144818765	3d8f303cf549567157991a056240c298;31c8dc46a15bb073a3687263b13ce140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615264/SRR8615264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615264/SRR8615264_2.fastq.gz	8714705771	5bcfbf9ec98fb167a242f2ce2afeb126	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615264	CAL51_BREAST	CAL51_BREAST
SRR8615266	SAMN10988514	SRS4395515	SRX5414487	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	112310537	22686728474	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27389.CAL-29.1.bam	7486211722;7300156206	bea19508a448a6de7da2f33cc1b5bd5e;518613e8c8b41e72005202643536506c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615266/SRR8615266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615266/SRR8615266_2.fastq.gz	12678963220	551d9e2fed3e3a0ec20276ed374355d2	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615266	CAL29_URINARY_TRACT	CAL29_URINARY_TRACT
SRR8615270	SAMN10989564	SRS4395512	SRX5414483	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	80329827	16226625054	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G26206.CAL-120.2.bam	5007346099;5032760804	4e3d6e03b346bd83571b8db0c5178c87;cb7164074d52a145dd19e678369d71b0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615270/SRR8615270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615270/SRR8615270_2.fastq.gz	8614698859	aff0a256372be85f98ab0f3f0ff9d44f	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615270	CAL120_BREAST	CAL120_BREAST
SRR8615271	SAMN10988361	SRS4395511	SRX5414482	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	105789268	21369432136	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27336.Caki-2.1.bam	7087770730;6951795222	ec55c39c1d5084fffe8327ebd72cba07;4097ac36dcd6440f1db3136c889efaea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615271/SRR8615271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615271/SRR8615271_2.fastq.gz	12029018983	944ae98aa4563ca1b03738c12e78bd4e	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615271	CAKI2_KIDNEY	CAKI2_KIDNEY
SRR8615281	SAMN10987770	SRS4395502	SRX5414472	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	84641563	17097595726	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G20507.HCT-15.2.bam	4646231576;5101644475	e7bbf2c9e30d473c030030c5b956c6b0;d4c4407016a42321cbe367ce7237a7e8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615281/SRR8615281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615281/SRR8615281_2.fastq.gz	8460082501	2dbe4c1b17673033c0ab4622fe50fcbf	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615281	HCT15_LARGE_INTESTINE	HCT15_LARGE_INTESTINE
SRR8615287	SAMN10988215	SRS4395497	SRX5414466	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	72256557	14595824514	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G20475.EFO-27.2.bam	4024208734;4396040469	f966a5cf4d56b5f59a3b10736018d8a4;66b42e8877edd5bac4b3796e3353acd1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615287/SRR8615287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615287/SRR8615287_2.fastq.gz	7266681244	a35dd92b94c5a1dc4acd8ace7f2bb964	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615287	EFO27_OVARY	EFO27_OVARY
SRR8615294	SAMN10988280	SRS4395490	SRX5414459	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	99032277	20004519954	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27326.EN.1.bam	6666634289;6502782170	dbb7d65d588bdd8f32b43a34af370219;344f7f4091d4f6ae79acfdf88b8ea31d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615294/SRR8615294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615294/SRR8615294_2.fastq.gz	11199536563	19efa012fa4672475e7753c2232bcb59	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615294	EN_ENDOMETRIUM	EN_ENDOMETRIUM
SRR8615299	SAMN10988009	SRS4395485	SRX5414454	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	88900595	17957920190	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27489.PE_CA-PJ34__clone_C12_.2.bam	5537560509;5612275881	68759b7185b82ffabbdd2291a2e6e3a3;d5fdf7dcec9a8f257a1bd10057ac1c92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615299/SRR8615299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615299/SRR8615299_2.fastq.gz	9638983093	88774b95fe3244ed7331e26767f5a337	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615299	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT
SRR8615301	SAMN10989619	SRS4395483	SRX5414452	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	99226025	20043657050	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41808.PC-9.bam	6246813262;6151198743	824058c6c46db1995f0c8696b25550ff;a1616984d7464f09e2e4a6a1b8beb9c6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615301/SRR8615301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615301/SRR8615301_2.fastq.gz	10688277976	bd24eedac198145848ab990035ddd66a	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615301	PC9_LUNG	PC9_LUNG
SRR8615303	SAMN10988497	SRS4395480	SRX5414450	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	94438485	19076573970	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27485.PF-382.2.bam	6015233212;6099175386	73fc208f9cf337e9ae98c248bc39e1c8;bc86d3f068d59f0d75c7dbbabd533dee	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615303/SRR8615303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615303/SRR8615303_2.fastq.gz	10304994411	d7129196b159991a785d87698b7fb9ff	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615303	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8615304	SAMN10988124	SRS4395479	SRX5414449	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	103448436	20896584072	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27500.PEER.2.bam	6486614480;6577463300	ee93b15294818df11a35a825c0c34f05;b5fae614852022f01b26b80790402812	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615304/SRR8615304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615304/SRR8615304_2.fastq.gz	11222847243	d93125c340c148541d39b2ea3b84efa9	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615304	PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
